initYr,Rstructure,mTrends,compMethod,variable,resType,RMSE,nIndices,peels
1990,diag & unequal,6,peel then variable,totRMSE,resid.Inf,9.859397582460382,37,10
1990,diag & unequal,6,peel then variable,meanRMSE,resid.Inf,4.929698791230191,37,10
1990,diag & unequal,6,peel then variable,totRMSE,resid.Naiv,6.923671201902205,37,10
1990,diag & unequal,6,peel then variable,meanRMSE,resid.Naiv,3.4618356009511024,37,10
1990,diag & unequal,6,peel then variable,totRMSE,resid.Proj,9.856922405073188,37,10
1990,diag & unequal,6,peel then variable,meanRMSE,resid.Proj,4.928461202536594,37,10
1990,custom R by SDM,6,individual,anchRec,resid.Naiv,1.3093890351229367,37,10
1990,custom R by SDM,6,individual,anchRec,resid.Cont,2.355778878509566,37,10
1990,custom R by SDM,6,individual,anchRec,resid.Inf,2.627536632338616,37,10
1990,custom R by SDM,6,individual,anchRec,resid.Proj,2.6280945394050983,37,10
1990,custom R by SDM,6,individual,sardRec,resid.Naiv,3.0848755255999323,37,10
1990,custom R by SDM,6,individual,sardRec,resid.Inf,3.6552161519392565,37,10
1990,custom R by SDM,6,individual,sardRec,resid.Proj,3.655304620931768,37,10
1990,custom R by SDM,6,individual,sardRec,resid.Cont,3.8693955281018226,37,10
