initYr,Rstructure,mTrends,compMethod,variable,resType,RMSE,nIndices,peels
1990,diag & unequal,5,individual,anchRec,resid.Naiv,4.157201608821236,39,10
1990,diag & unequal,5,individual,anchRec,resid.Cont,5.17375557161772,39,10
1990,diag & unequal,5,individual,anchRec,resid.Inf,5.1955598783249615,39,10
1990,diag & unequal,5,individual,anchRec,resid.Proj,5.196584265655316,39,10
1990,diag & unequal,5,individual,sardRec,resid.Cont,6.153173249140723,39,10
1990,diag & unequal,5,individual,sardRec,resid.Inf,6.1546579767339304,39,10
1990,diag & unequal,5,individual,sardRec,resid.Proj,6.154773469094215,39,10
1990,diag & unequal,5,peel & variable combined,total,resid.Naiv,3.1509083093571526,39,10
1990,diag & unequal,5,peel & variable combined,total,resid.Cont,5.658860478809098,39,10
1990,diag & unequal,5,peel & variable combined,total,resid.Inf,5.67012836477629,39,10
1990,diag & unequal,5,peel & variable combined,total,resid.Proj,5.670681795095665,39,10
1990,diag & unequal,5,peel then variable,totRMSE,resid.Cont,11.326928820758443,39,10
1990,diag & unequal,5,peel then variable,meanRMSE,resid.Cont,5.6634644103792215,39,10
1990,diag & unequal,5,peel then variable,totRMSE,resid.Inf,11.350217855058892,39,10
1990,diag & unequal,5,peel then variable,meanRMSE,resid.Inf,5.675108927529446,39,10
1990,diag & unequal,5,peel then variable,totRMSE,resid.Naiv,5.482719878182081,39,10
1990,diag & unequal,5,peel then variable,meanRMSE,resid.Naiv,2.7413599390910406,39,10
1990,diag & unequal,5,peel then variable,totRMSE,resid.Proj,11.35135773474953,39,10
1990,diag & unequal,5,peel then variable,meanRMSE,resid.Proj,5.675678867374765,39,10
1990,custom R by SDM,5,individual,sardRec,resid.Naiv,1.1583117921962658,39,10
1990,custom R by SDM,5,individual,sardRec,resid.Proj,1.192379001024935,39,10
1990,custom R by SDM,5,individual,sardRec,resid.Inf,1.1924794060605723,39,10
1990,custom R by SDM,5,individual,sardRec,resid.Cont,1.1937629946120627,39,10
1990,custom R by SDM,5,individual,anchRec,resid.Cont,1.2289863777954255,39,10
1990,custom R by SDM,5,individual,anchRec,resid.Inf,1.2784812842617574,39,10
